Deterministic, Owner, OTP_AHC_V01_Default_Value, OTP Address Name, AHB Address Name, AHB Read Value, OTP DataBase Value
Default,SYSTEM,1,OTP_POWER_CONTROL_WALLET_FORCE_DISABLE_294,POWER_CONTROL_MAINFSM_MASTER2_CFG.WALLET_FORCE_DISABLE,1,1,
Default,SYSTEM,0,OTP_POWER_CONTROL_EN_SPMI_SLEEP_295,POWER_CONTROL_MAINFSM_LPM_CFG.EN_SPMI_SLEEP,0,0,
Default,DESIGN,1,OTP_POWER_CONTROL_EN_SLEEP_295,POWER_CONTROL_MAINFSM_LPM_CFG.EN_SLEEP,1,1,
Default,DESIGN,1,OTP_POWER_CONTROL_EN_DEEP_SLEEP_295,POWER_CONTROL_MAINFSM_LPM_CFG.EN_DEEP_SLEEP,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_FSYNC_DIS_IN_SLEEP_295,POWER_CONTROL_MAINFSM_LPM_CFG.FSYNC_DIS_IN_SLEEP,1,1,
Default,SYSTEM,0,OTP_POWER_CONTROL_CFG_ALLOW_SGPIO_REQ_RDY_IN_OFF_296,POWER_CONTROL_MAINFSM_MFSM_SGPIO_CFG.CFG_ALLOW_SGPIO_REQ_RDY_IN_OFF,0,0,
Default,SYSTEM,0,OTP_POWER_CONTROL_SGPIO_FORCE_EN_296,POWER_CONTROL_MAINFSM_MFSM_SGPIO_CFG.SGPIO_FORCE_EN,0,0,
Default,SYSTEM,0,OTP_POWER_CONTROL_SGPIO_MASTER_FORCE_DIS_296,POWER_CONTROL_MAINFSM_MFSM_SGPIO_CFG.SGPIO_MASTER_FORCE_DIS,0,0,
Default,SYSTEM,3,OTP_POWER_CONTROL_SGPIO_READY_WAIT_TIME_296,POWER_CONTROL_MAINFSM_MFSM_SGPIO_CFG.SGPIO_READY_WAIT_TIME,3,3,
Default,SYSTEM,0,OTP_POWER_CONTROL_AWAKE_HOLD_TIME_297,POWER_CONTROL_MAINFSM_AWAKE_HOLD_TIME.AWAKE_HOLD_TIME,0,0,
Default,SYSTEM,0,OTP_POWER_CONTROL_SLP_DDR_HOLD_TIME_298,POWER_CONTROL_MAINFSM_SLP_DDR_HOLD_TIME.SLP_DDR_HOLD_TIME,0,0,
Default,SYSTEM,0,OTP_POWER_CONTROL_SLP_S2R_HOLD_TIME_299,POWER_CONTROL_MAINFSM_SLP_S2R_HOLD_TIME.SLP_S2R_HOLD_TIME,0,0,
Default,SYSTEM,250,OTP_POWER_CONTROL_OFF_DWELL_TIME_300,POWER_CONTROL_MAINFSM_OFF_DWELL_TIME.OFF_DWELL_TIME,250,250,
Default,SYSTEM,0,OTP_POWER_CONTROL_CRASH_TIME_301,POWER_CONTROL_MAINFSM_CRASH_TIME.CRASH_TIME,0,0,
Default,SYSTEM,15,OTP_POWER_CONTROL_POWER_DOWN_TIME_302,POWER_CONTROL_MAINFSM_POWER_DOWN_TIME.POWER_DOWN_TIME,15,15,
Default,SYSTEM,1,OTP_POWER_CONTROL_OTP_READ_DWELL_TIME_303,POWER_CONTROL_MAINFSM_OTP_READ_DWELL_TIME.OTP_READ_DWELL_TIME,1,1,
Default,SYSTEM,3,OTP_POWER_CONTROL_WKUP_DELAY_TIME_304,POWER_CONTROL_MAINFSM_DELAY_TIME.WKUP_DELAY_TIME,3,3,
Default,SYSTEM,4,OTP_POWER_CONTROL_CRASH_SEQ_DELAY_TIME_304,POWER_CONTROL_MAINFSM_DELAY_TIME.CRASH_SEQ_DELAY_TIME,4,4,
Default,SYSTEM,3,OTP_POWER_CONTROL_ERROR_DWELL_TIME_304,POWER_CONTROL_MAINFSM_DELAY_TIME.ERROR_DWELL_TIME,3,3,
Default,SYSTEM,0,OTP_POWER_CONTROL_SLEEP_ABORT_TRANSIT_DISABLE_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.SLEEP_ABORT_TRANSIT_DISABLE,0,0,
Default,SYSTEM,1,OTP_POWER_CONTROL_AWAKE_ABORT_TRANSIT_DISABLE_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.AWAKE_ABORT_TRANSIT_DISABLE,1,1,
Default,SYSTEM,0,OTP_POWER_CONTROL_CRASH_SEQ_DIS_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.CRASH_SEQ_DIS,0,0,
Default,SYSTEM,1,OTP_POWER_CONTROL_EN_TO_OFF_CLR_PLS_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.EN_TO_OFF_CLR_PLS,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_EN_FROM_OFF_CLR_PLS_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.EN_FROM_OFF_CLR_PLS,1,1,
Default,SYSTEM,0,OTP_POWER_CONTROL_ALLOW_WKUP_DLY_CRASH_305,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_1.ALLOW_WKUP_DLY_CRASH,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_UVLO_FAULT_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_UVLO_FAULT_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_OVLO_FAULT_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_OVLO_FAULT_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_VDD_BOOST_UVLO_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_VDD_BOOST_UVLO_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_OVERTEMP_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_OVERTEMP_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_TEMP_ABS_BUCK0_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_TEMP_ABS_BUCK0_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_TEMP_ABS_BUCK1_DIS_306,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_2.DFT_FORCE_TEMP_ABS_BUCK1_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_BSTLQ_UVLO_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_BSTLQ_UVLO_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_FSM_SGPIO_ERR_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_FSM_SGPIO_ERR_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_NTC_SHUTDOWN_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_NTC_SHUTDOWN_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_SPMI_ERR_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_SPMI_ERR_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_SGPIO_ERR_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_SGPIO_ERR_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_BSTLQ_OVLO_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_BSTLQ_OVLO_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_HYP_HW_FAULT_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_HYP_HW_FAULT_DIS,0,0,
Default,TRIM,0,OTP_POWER_CONTROL_DFT_FORCE_HYP_FW_FAULT_DIS_307,POWER_CONTROL_MAINFSM_OTP_DFT_ARCH_3.DFT_FORCE_HYP_FW_FAULT_DIS,0,0,
Default,SYSTEM,1,OTP_POWER_CONTROL_FAST_BIAS_EN_S2R_TO_DDR_308,POWER_CONTROL_PSEQ_PSEQ_CFG.FAST_BIAS_EN_S2R_TO_DDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_FAST_BIAS_EN_DDR_TO_AWAKE_308,POWER_CONTROL_PSEQ_PSEQ_CFG.FAST_BIAS_EN_DDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_SLOT_MINUS1_TIMING_308,POWER_CONTROL_PSEQ_PSEQ_CFG.SLOT_MINUS1_TIMING,1,1,
Default,DESIGN,0,OTP_POWER_CONTROL_USE_CURR_STATE_308,POWER_CONTROL_PSEQ_PSEQ_CFG.USE_CURR_STATE,0,0,
Default,SYSTEM,11,OTP_POWER_CONTROL_T_SLOT_U0_OFF_TO_AWAKE_309,POWER_CONTROL_PSEQ_SLOT_UP1_OFF_TO_AWAKE.T_SLOT_U0_OFF_TO_AWAKE,11,11,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U1_OFF_TO_AWAKE_309,POWER_CONTROL_PSEQ_SLOT_UP1_OFF_TO_AWAKE.T_SLOT_U1_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U2_OFF_TO_AWAKE_310,POWER_CONTROL_PSEQ_SLOT_UP2_OFF_TO_AWAKE.T_SLOT_U2_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U3_OFF_TO_AWAKE_310,POWER_CONTROL_PSEQ_SLOT_UP2_OFF_TO_AWAKE.T_SLOT_U3_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U4_OFF_TO_AWAKE_311,POWER_CONTROL_PSEQ_SLOT_UP3_OFF_TO_AWAKE.T_SLOT_U4_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U5_OFF_TO_AWAKE_311,POWER_CONTROL_PSEQ_SLOT_UP3_OFF_TO_AWAKE.T_SLOT_U5_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U6_OFF_TO_AWAKE_312,POWER_CONTROL_PSEQ_SLOT_UP4_OFF_TO_AWAKE.T_SLOT_U6_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U7_OFF_TO_AWAKE_312,POWER_CONTROL_PSEQ_SLOT_UP4_OFF_TO_AWAKE.T_SLOT_U7_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U8_OFF_TO_AWAKE_313,POWER_CONTROL_PSEQ_SLOT_UP5_OFF_TO_AWAKE.T_SLOT_U8_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U9_OFF_TO_AWAKE_313,POWER_CONTROL_PSEQ_SLOT_UP5_OFF_TO_AWAKE.T_SLOT_U9_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U10_OFF_TO_AWAKE_314,POWER_CONTROL_PSEQ_SLOT_UP6_OFF_TO_AWAKE.T_SLOT_U10_OFF_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U11_OFF_TO_AWAKE_314,POWER_CONTROL_PSEQ_SLOT_UP6_OFF_TO_AWAKE.T_SLOT_U11_OFF_TO_AWAKE,10,10,
Default,SYSTEM,11,OTP_POWER_CONTROL_T_SLOT_U12_OFF_TO_AWAKE_315,POWER_CONTROL_PSEQ_SLOT_UP7_OFF_TO_AWAKE.T_SLOT_U12_OFF_TO_AWAKE,11,11,
Default,SYSTEM,11,OTP_POWER_CONTROL_T_SLOT_U13_OFF_TO_AWAKE_315,POWER_CONTROL_PSEQ_SLOT_UP7_OFF_TO_AWAKE.T_SLOT_U13_OFF_TO_AWAKE,11,11,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U14_OFF_TO_AWAKE_316,POWER_CONTROL_PSEQ_SLOT_UP8_OFF_TO_AWAKE.T_SLOT_U14_OFF_TO_AWAKE,10,10,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U15_OFF_TO_AWAKE_316,POWER_CONTROL_PSEQ_SLOT_UP8_OFF_TO_AWAKE.T_SLOT_U15_OFF_TO_AWAKE,1,1,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U0_SLPDDR_TO_AWAKE_317,POWER_CONTROL_PSEQ_SLOT_UP1_SLPDDR_TO_AWAKE.T_SLOT_U0_SLPDDR_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U1_SLPDDR_TO_AWAKE_317,POWER_CONTROL_PSEQ_SLOT_UP1_SLPDDR_TO_AWAKE.T_SLOT_U1_SLPDDR_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U2_SLPDDR_TO_AWAKE_318,POWER_CONTROL_PSEQ_SLOT_UP2_SLPDDR_TO_AWAKE.T_SLOT_U2_SLPDDR_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U3_SLPDDR_TO_AWAKE_318,POWER_CONTROL_PSEQ_SLOT_UP2_SLPDDR_TO_AWAKE.T_SLOT_U3_SLPDDR_TO_AWAKE,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_U4_SLPDDR_TO_AWAKE_319,POWER_CONTROL_PSEQ_SLOT_UP3_SLPDDR_TO_AWAKE.T_SLOT_U4_SLPDDR_TO_AWAKE,10,10,
Default,SYSTEM,11,OTP_POWER_CONTROL_T_SLOT_U5_SLPDDR_TO_AWAKE_319,POWER_CONTROL_PSEQ_SLOT_UP3_SLPDDR_TO_AWAKE.T_SLOT_U5_SLPDDR_TO_AWAKE,11,11,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U6_SLPDDR_TO_AWAKE_320,POWER_CONTROL_PSEQ_SLOT_UP4_SLPDDR_TO_AWAKE.T_SLOT_U6_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U7_SLPDDR_TO_AWAKE_320,POWER_CONTROL_PSEQ_SLOT_UP4_SLPDDR_TO_AWAKE.T_SLOT_U7_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U8_SLPDDR_TO_AWAKE_321,POWER_CONTROL_PSEQ_SLOT_UP5_SLPDDR_TO_AWAKE.T_SLOT_U8_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U9_SLPDDR_TO_AWAKE_321,POWER_CONTROL_PSEQ_SLOT_UP5_SLPDDR_TO_AWAKE.T_SLOT_U9_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U10_SLPDDR_TO_AWAKE_322,POWER_CONTROL_PSEQ_SLOT_UP6_SLPDDR_TO_AWAKE.T_SLOT_U10_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U11_SLPDDR_TO_AWAKE_322,POWER_CONTROL_PSEQ_SLOT_UP6_SLPDDR_TO_AWAKE.T_SLOT_U11_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U12_SLPDDR_TO_AWAKE_323,POWER_CONTROL_PSEQ_SLOT_UP7_SLPDDR_TO_AWAKE.T_SLOT_U12_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U13_SLPDDR_TO_AWAKE_323,POWER_CONTROL_PSEQ_SLOT_UP7_SLPDDR_TO_AWAKE.T_SLOT_U13_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U14_SLPDDR_TO_AWAKE_324,POWER_CONTROL_PSEQ_SLOT_UP8_SLPDDR_TO_AWAKE.T_SLOT_U14_SLPDDR_TO_AWAKE,1,1,
Default,SYSTEM,2,OTP_POWER_CONTROL_T_SLOT_U15_SLPDDR_TO_AWAKE_324,POWER_CONTROL_PSEQ_SLOT_UP8_SLPDDR_TO_AWAKE.T_SLOT_U15_SLPDDR_TO_AWAKE,2,2,
Default,SYSTEM,3,OTP_POWER_CONTROL_T_SLOT_U0_SLPS2R_TO_SLPDDR_325,POWER_CONTROL_PSEQ_SLOT_UP1_SLPS2R_TO_SLPDDR.T_SLOT_U0_SLPS2R_TO_SLPDDR,3,3,
Default,SYSTEM,4,OTP_POWER_CONTROL_T_SLOT_U1_SLPS2R_TO_SLPDDR_325,POWER_CONTROL_PSEQ_SLOT_UP1_SLPS2R_TO_SLPDDR.T_SLOT_U1_SLPS2R_TO_SLPDDR,4,4,
Default,SYSTEM,4,OTP_POWER_CONTROL_T_SLOT_U2_SLPS2R_TO_SLPDDR_326,POWER_CONTROL_PSEQ_SLOT_UP2_SLPS2R_TO_SLPDDR.T_SLOT_U2_SLPS2R_TO_SLPDDR,4,4,
Default,SYSTEM,3,OTP_POWER_CONTROL_T_SLOT_U3_SLPS2R_TO_SLPDDR_326,POWER_CONTROL_PSEQ_SLOT_UP2_SLPS2R_TO_SLPDDR.T_SLOT_U3_SLPS2R_TO_SLPDDR,3,3,
Default,SYSTEM,3,OTP_POWER_CONTROL_T_SLOT_U4_SLPS2R_TO_SLPDDR_327,POWER_CONTROL_PSEQ_SLOT_UP3_SLPS2R_TO_SLPDDR.T_SLOT_U4_SLPS2R_TO_SLPDDR,3,3,
Default,SYSTEM,4,OTP_POWER_CONTROL_T_SLOT_U5_SLPS2R_TO_SLPDDR_327,POWER_CONTROL_PSEQ_SLOT_UP3_SLPS2R_TO_SLPDDR.T_SLOT_U5_SLPS2R_TO_SLPDDR,4,4,
Default,SYSTEM,3,OTP_POWER_CONTROL_T_SLOT_U6_SLPS2R_TO_SLPDDR_328,POWER_CONTROL_PSEQ_SLOT_UP4_SLPS2R_TO_SLPDDR.T_SLOT_U6_SLPS2R_TO_SLPDDR,3,3,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U7_SLPS2R_TO_SLPDDR_328,POWER_CONTROL_PSEQ_SLOT_UP4_SLPS2R_TO_SLPDDR.T_SLOT_U7_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U8_SLPS2R_TO_SLPDDR_329,POWER_CONTROL_PSEQ_SLOT_UP5_SLPS2R_TO_SLPDDR.T_SLOT_U8_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U9_SLPS2R_TO_SLPDDR_329,POWER_CONTROL_PSEQ_SLOT_UP5_SLPS2R_TO_SLPDDR.T_SLOT_U9_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U10_SLPS2R_TO_SLPDDR_330,POWER_CONTROL_PSEQ_SLOT_UP6_SLPS2R_TO_SLPDDR.T_SLOT_U10_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U11_SLPS2R_TO_SLPDDR_330,POWER_CONTROL_PSEQ_SLOT_UP6_SLPS2R_TO_SLPDDR.T_SLOT_U11_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U12_SLPS2R_TO_SLPDDR_331,POWER_CONTROL_PSEQ_SLOT_UP7_SLPS2R_TO_SLPDDR.T_SLOT_U12_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U13_SLPS2R_TO_SLPDDR_331,POWER_CONTROL_PSEQ_SLOT_UP7_SLPS2R_TO_SLPDDR.T_SLOT_U13_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U14_SLPS2R_TO_SLPDDR_332,POWER_CONTROL_PSEQ_SLOT_UP8_SLPS2R_TO_SLPDDR.T_SLOT_U14_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_U15_SLPS2R_TO_SLPDDR_332,POWER_CONTROL_PSEQ_SLOT_UP8_SLPS2R_TO_SLPDDR.T_SLOT_U15_SLPS2R_TO_SLPDDR,1,1,
Default,SYSTEM,9,OTP_POWER_CONTROL_T_SLOT_D0_AWAKE_TO_SLPDDR_333,POWER_CONTROL_PSEQ_SLOT_DN1_AWAKE_TO_SLPDDR.T_SLOT_D0_AWAKE_TO_SLPDDR,9,9,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D1_AWAKE_TO_SLPDDR_333,POWER_CONTROL_PSEQ_SLOT_DN1_AWAKE_TO_SLPDDR.T_SLOT_D1_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D2_AWAKE_TO_SLPDDR_334,POWER_CONTROL_PSEQ_SLOT_DN2_AWAKE_TO_SLPDDR.T_SLOT_D2_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D3_AWAKE_TO_SLPDDR_334,POWER_CONTROL_PSEQ_SLOT_DN2_AWAKE_TO_SLPDDR.T_SLOT_D3_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D4_AWAKE_TO_SLPDDR_335,POWER_CONTROL_PSEQ_SLOT_DN3_AWAKE_TO_SLPDDR.T_SLOT_D4_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D5_AWAKE_TO_SLPDDR_335,POWER_CONTROL_PSEQ_SLOT_DN3_AWAKE_TO_SLPDDR.T_SLOT_D5_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D6_AWAKE_TO_SLPDDR_336,POWER_CONTROL_PSEQ_SLOT_DN4_AWAKE_TO_SLPDDR.T_SLOT_D6_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D7_AWAKE_TO_SLPDDR_336,POWER_CONTROL_PSEQ_SLOT_DN4_AWAKE_TO_SLPDDR.T_SLOT_D7_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D8_AWAKE_TO_SLPDDR_337,POWER_CONTROL_PSEQ_SLOT_DN5_AWAKE_TO_SLPDDR.T_SLOT_D8_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D9_AWAKE_TO_SLPDDR_337,POWER_CONTROL_PSEQ_SLOT_DN5_AWAKE_TO_SLPDDR.T_SLOT_D9_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D10_AWAKE_TO_SLPDDR_338,POWER_CONTROL_PSEQ_SLOT_DN6_AWAKE_TO_SLPDDR.T_SLOT_D10_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,10,OTP_POWER_CONTROL_T_SLOT_D11_AWAKE_TO_SLPDDR_338,POWER_CONTROL_PSEQ_SLOT_DN6_AWAKE_TO_SLPDDR.T_SLOT_D11_AWAKE_TO_SLPDDR,10,10,
Default,SYSTEM,12,OTP_POWER_CONTROL_T_SLOT_D12_AWAKE_TO_SLPDDR_339,POWER_CONTROL_PSEQ_SLOT_DN7_AWAKE_TO_SLPDDR.T_SLOT_D12_AWAKE_TO_SLPDDR,12,12,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D13_AWAKE_TO_SLPDDR_339,POWER_CONTROL_PSEQ_SLOT_DN7_AWAKE_TO_SLPDDR.T_SLOT_D13_AWAKE_TO_SLPDDR,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D14_AWAKE_TO_SLPDDR_340,POWER_CONTROL_PSEQ_SLOT_DN8_AWAKE_TO_SLPDDR.T_SLOT_D14_AWAKE_TO_SLPDDR,13,13,
Default,SYSTEM,1,OTP_POWER_CONTROL_T_SLOT_D15_AWAKE_TO_SLPDDR_340,POWER_CONTROL_PSEQ_SLOT_DN8_AWAKE_TO_SLPDDR.T_SLOT_D15_AWAKE_TO_SLPDDR,1,1,
Default,SYSTEM,15,OTP_POWER_CONTROL_T_SLOT_D0_TO_OFF_341,POWER_CONTROL_PSEQ_SLOT_DN1_TO_OFF.T_SLOT_D0_TO_OFF,15,15,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D1_TO_OFF_341,POWER_CONTROL_PSEQ_SLOT_DN1_TO_OFF.T_SLOT_D1_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D2_TO_OFF_342,POWER_CONTROL_PSEQ_SLOT_DN2_TO_OFF.T_SLOT_D2_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D3_TO_OFF_342,POWER_CONTROL_PSEQ_SLOT_DN2_TO_OFF.T_SLOT_D3_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D4_TO_OFF_343,POWER_CONTROL_PSEQ_SLOT_DN3_TO_OFF.T_SLOT_D4_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D5_TO_OFF_343,POWER_CONTROL_PSEQ_SLOT_DN3_TO_OFF.T_SLOT_D5_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D6_TO_OFF_344,POWER_CONTROL_PSEQ_SLOT_DN4_TO_OFF.T_SLOT_D6_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D7_TO_OFF_344,POWER_CONTROL_PSEQ_SLOT_DN4_TO_OFF.T_SLOT_D7_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D8_TO_OFF_345,POWER_CONTROL_PSEQ_SLOT_DN5_TO_OFF.T_SLOT_D8_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D9_TO_OFF_345,POWER_CONTROL_PSEQ_SLOT_DN5_TO_OFF.T_SLOT_D9_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D10_TO_OFF_346,POWER_CONTROL_PSEQ_SLOT_DN6_TO_OFF.T_SLOT_D10_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D11_TO_OFF_346,POWER_CONTROL_PSEQ_SLOT_DN6_TO_OFF.T_SLOT_D11_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D12_TO_OFF_347,POWER_CONTROL_PSEQ_SLOT_DN7_TO_OFF.T_SLOT_D12_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D13_TO_OFF_347,POWER_CONTROL_PSEQ_SLOT_DN7_TO_OFF.T_SLOT_D13_TO_OFF,13,13,
Default,SYSTEM,13,OTP_POWER_CONTROL_T_SLOT_D14_TO_OFF_348,POWER_CONTROL_PSEQ_SLOT_DN8_TO_OFF.T_SLOT_D14_TO_OFF,13,13,
Default,SYSTEM,14,OTP_POWER_CONTROL_T_SLOT_D15_TO_OFF_348,POWER_CONTROL_PSEQ_SLOT_DN8_TO_OFF.T_SLOT_D15_TO_OFF,14,14,
