index	block	reg address	reg link	reg name	field name	field width	field offset	field position	field access	field formula	isdeterministic	type	istestmode	isotp	otpowner	otpkey	readback value	hw reset value	comments	
731	BUCB_PH1	0X52BC	html	BUCB_PH1_CONFIG_HCC_HCC_TIMER_12_REG	HCC_MAX_TIME_DIS_BOOST	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XFF	
732	BUCB_PH1	0X52C0	html	BUCB_PH1_CONFIG_PHASE_BOOST_EN_SEG_PMOS_BOOST_REG	EN_SEG_PMOS_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0XFF	
733	BUCB_PH1	0X52C1	html	BUCB_PH1_CONFIG_PHASE_BOOST_EN_SEG_NMOS_BOOST_REG	EN_SEG_NMOS_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0XFF	
734	BUCB_PH1	0X52C2	html	BUCB_PH1_CONFIG_PHASE_BOOST_DRIVER_SLEWRATE_BOOST_REG	SLEWRATE_NMOS_BOOST	3	0	2:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X7	
735	BUCB_PH1	0X52C2	html	BUCB_PH1_CONFIG_PHASE_BOOST_DRIVER_SLEWRATE_BOOST_REG	SLEWRATE_PMOS_BOOST	3	4	6:4	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X7	
736	BUCB_PH1	0X52C3	html	BUCB_PH1_CONFIG_PHASE_BOOST_CONFIG_DRDELAY_BOOST_H_REG	CONFIG_DRIVER_DELAY_BOOST_H	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X87	
737	BUCB_PH1	0X52C4	html	BUCB_PH1_CONFIG_PHASE_BOOST_CONFIG_DRDELAY_BOOST_L_REG	CONFIG_DRIVER_DELAY_BOOST_L	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X6	
738	BUCB_PH1	0X52C5	html	BUCB_PH1_CONFIG_PHASE_BOOST_UCL4_REG	UCL4	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X87	
739	BUCB_PH1	0X52C6	html	BUCB_PH1_CONFIG_PHASE_BOOST_DC_LIMIT_REG	DC_LIMIT	6	0	5:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
740	BUCB_PH1	0X52C7	html	BUCB_PH1_CONFIG_PHASE_BOOST_CONFIG_ANA_SPARE_BOOST_REG	CONFIG_ANA_SPARE_BOOST	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
741	BUCB_PH1	0X52F0	html	BUCB_PH1_DEBUG_STATUS_COM_RESET_CONFIG_REG	RESET_CONFIG	3	0	2:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
742	BUCB_PH1	0X52F0	html	BUCB_PH1_DEBUG_STATUS_COM_RESET_CONFIG_REG	PHASE_NUMBER	4	4	7:4	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
743	BUCB_PH1	0X52F1	html	BUCB_PH1_DEBUG_STATUS_COM_HW_DESC_REG	HW_DESC	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
744	BUCB_PH1	0X52F1	html	BUCB_PH1_DEBUG_STATUS_COM_HW_DESC_REG	PHASE_GANG	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
745	BUCB_PH1	0X52F2	html	BUCB_PH1_DEBUG_STATUS_COM_MON6_SIGSEL_REG	MON6_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
746	BUCB_PH1	0X52F3	html	BUCB_PH1_DEBUG_STATUS_COM_MON5_SIGSEL_REG	MON5_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
747	BUCB_PH1	0X52F4	html	BUCB_PH1_DEBUG_STATUS_COM_MON4_SIGSEL_REG	MON4_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
748	BUCB_PH1	0X52F5	html	BUCB_PH1_DEBUG_STATUS_COM_MON3_SIGSEL_REG	MON3_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
749	BUCB_PH1	0X52F6	html	BUCB_PH1_DEBUG_STATUS_COM_MON2_SIGSEL_REG	MON2_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
750	BUCB_PH1	0X52F7	html	BUCB_PH1_DEBUG_STATUS_COM_MON1_SIGSEL_REG	MON1_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
751	BUCB_PH1	0X52F8	html	BUCB_PH1_DEBUG_STATUS_COM_MON0_SIGSEL_REG	MON0_SIGSEL	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
752	BUCB_PH1	0X52F9	html	BUCB_PH1_DEBUG_STATUS_COM_MONMUX_READ_REG	MONMUX_READ	7	0	6:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
753	BUCB_PH2	0X5310	html	BUCB_PH2_CONFIG_PHASE_GEN2_VR_GRP_SEL_REG	VR_SEL	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
754	BUCB_PH2	0X5310	html	BUCB_PH2_CONFIG_PHASE_GEN2_VR_GRP_SEL_REG	PH_GRP	2	4	5:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
755	BUCB_PH2	0X5310	html	BUCB_PH2_CONFIG_PHASE_GEN2_VR_GRP_SEL_REG	PFM_EN	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
756	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	MODE_CC	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
757	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	PH_SYNC_EN	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
758	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	MODE_CC_BOOST	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
759	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	PH_HANDSHAKE_SYNC_EN	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
760	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	MODE_PFM_ECO	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
761	BUCB_PH2	0X5311	html	BUCB_PH2_CONFIG_PHASE_GEN2_MODE_REG	SPFM_USE_MINUCL	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
762	BUCB_PH2	0X5312	html	BUCB_PH2_CONFIG_PHASE_GEN2_CM_CALI_P_REG	CM_CALI_P	6	0	5:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_PH2_CM_CALI_P_62	SOO	0X0	
763	BUCB_PH2	0X5313	html	BUCB_PH2_CONFIG_PHASE_GEN2_CM_CALI_N_REG	CM_CALI_N	6	0	5:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_PH2_CM_CALI_N_63	SOO	0X0	
764	BUCB_PH2	0X5314	html	BUCB_PH2_CONFIG_PHASE_GEN2_CM_GAIN_CALI_P_REG	CM_GAIN_CALI_P	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_PH2_CM_GAIN_CALI_P_64	SOO	0X5D	
765	BUCB_PH2	0X5315	html	BUCB_PH2_CONFIG_PHASE_GEN2_CM_GAIN_CALI_N_REG	CM_GAIN_CALI_N	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_PH2_CM_GAIN_CALI_N_65	SOO	0X5D	
766	BUCB_PH2	0X5316	html	BUCB_PH2_CONFIG_PHASE_GEN2_PHASE_SYNC_REG	DPWM_CNT_START	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
767	BUCB_PH2	0X5316	html	BUCB_PH2_CONFIG_PHASE_GEN2_PHASE_SYNC_REG	SYNC_SOURCE_EN	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
768	BUCB_PH2	0X5317	html	BUCB_PH2_CONFIG_PHASE_GEN2_FREQ_TUNE_REG	FREQ_TUNE	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1F	
769	BUCB_PH2	0X5318	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_CC_MODE_REG	CC_BLANK	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
770	BUCB_PH2	0X5319	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_A_REG	NMOS_TRACKER_POLARITY	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
771	BUCB_PH2	0X5319	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_A_REG	ISENSE_USE_PMOS	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
772	BUCB_PH2	0X5319	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_A_REG	FORCE_DC_FACT_SEL	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
773	BUCB_PH2	0X5319	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_A_REG	EN_FORCE_DC_FACT_SEL	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
774	BUCB_PH2	0X5319	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_A_REG	ZC_ALPHA	2	4	5:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X2	
775	BUCB_PH2	0X531A	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_B_REG	IMON_MAX_STEP_SIZE	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
776	BUCB_PH2	0X531A	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_B_REG	CONFIG_ISENSE_IFC_B	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
777	BUCB_PH2	0X531A	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_B_REG	SEG_BYPASS	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
778	BUCB_PH2	0X531A	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_B_REG	AUTO_SEG_MODE	2	4	5:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
779	BUCB_PH2	0X531A	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_B_REG	LPF_PFM_ALPHA	2	6	7:6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
780	BUCB_PH2	0X531B	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_C_REG	RTCM_MODE	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
781	BUCB_PH2	0X531B	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_C_REG	FORCE_PFM_CURR_METHOD	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
782	BUCB_PH2	0X531B	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_C_REG	EN_FORCE_PFM_CURR_METHOD	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
783	BUCB_PH2	0X531B	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_C_REG	ZERO_CROSSING_OFFSET	3	4	6:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
784	BUCB_PH2	0X531C	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_D_REG	TRACKER_STEP_ADAPT_THR_P	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
785	BUCB_PH2	0X531C	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_D_REG	TRACKER_STEP_ADAPT_THR_N	2	2	3:2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
786	BUCB_PH2	0X531C	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_D_REG	CURR_MUX_SEL	3	4	6:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
787	BUCB_PH2	0X531C	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_D_REG	FORWARD_CF_MAG_CMC	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
788	BUCB_PH2	0X531D	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_E_REG	BYP_CAPTURE_FLOP_PTRACK	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
789	BUCB_PH2	0X531D	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_ISENSE_IFC_E_REG	BYP_CAPTURE_FLOP_NTRACK	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
790	BUCB_PH2	0X531E	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_PWM1_REG	PWM_INTERP_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
791	BUCB_PH2	0X531E	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_PWM1_REG	EN_FAST_CF_CHARGE	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
792	BUCB_PH2	0X531E	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_PWM1_REG	EN_FAST_CF_DISCHARGE	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
793	BUCB_PH2	0X531F	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_PWM2_REG	SLP_CMP_THRESHOLD	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XF	
794	BUCB_PH2	0X5320	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_1_REG	PFM_FREQ_RANGE_1	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X31	
795	BUCB_PH2	0X5321	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_2_REG	PFM_FREQ_RANGE_2	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X60	
796	BUCB_PH2	0X5322	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_3_REG	PFM_FREQ_RANGE_3	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8D	
797	BUCB_PH2	0X5323	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_4_REG	PFM_FREQ_DELTA_1	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
798	BUCB_PH2	0X5323	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_4_REG	PFM_FREQ_DELTA_2	2	2	3:2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X2	
799	BUCB_PH2	0X5323	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_4_REG	PFM_FREQ_DELTA_3	2	4	5:4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X2	
800	BUCB_PH2	0X5324	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_5_REG	PFM_FREQ_ADJ_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
801	BUCB_PH2	0X5324	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_5_REG	PFM_UCL_DELTA	6	1	6:1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8	
802	BUCB_PH2	0X5324	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_ADJ_5_REG	PFM_FREQ_DIV_SEL	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
803	BUCB_PH2	0X5325	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_1_REG	PFM_FREQ_MEAS_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
804	BUCB_PH2	0X5326	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_2_REG	PFM_FREQ_MEAS_VALUE_H	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
805	BUCB_PH2	0X5327	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_3_REG	PFM_FREQ_MEAS_VALUE_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
806	BUCB_PH2	0X5328	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_4_REG	SW_FREQ	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X84	
807	BUCB_PH2	0X5329	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_5_REG	FREQ_MEAS_RANGE_THR	5	0	4:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8	
808	BUCB_PH2	0X5329	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_5_REG	CONFIG_FREQ_MEAS_MISC	3	5	7:5	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
809	BUCB_PH2	0X532A	html	BUCB_PH2_CONFIG_PHASE_GEN2_PFM_FREQ_MEAS_6_REG	FREQ_MEAS_RANGE2_THR	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XC	
810	BUCB_PH2	0X532B	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_0_REG	OSC_TRIM_H	1	0	0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_BUCB_PH2_OSC_TRIM_H_66	SOO	0X1	
811	BUCB_PH2	0X532C	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_1_REG	OSC_TRIM_L	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_BUCB_PH2_OSC_TRIM_L_67	SOO	0X2C	
812	BUCB_PH2	0X532D	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_2_REG	DC_COUNT_32_H	7	0	6:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
813	BUCB_PH2	0X532E	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_3_REG	DC_COUNT_32_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
814	BUCB_PH2	0X532F	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_4_REG	OSC_SW_PWR_ON	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
815	BUCB_PH2	0X532F	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_4_REG	EN_OSC_SW_PWR_ON	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
816	BUCB_PH2	0X532F	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_4_REG	OSC_TM_EN	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
817	BUCB_PH2	0X532F	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_4_REG	OSC_RESET_N	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
818	BUCB_PH2	0X532F	html	BUCB_PH2_CONFIG_PHASE_GEN2_OSC_CALI_4_REG	AUTO_OSC_DISABLE	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
819	BUCB_PH2	0X5330	html	BUCB_PH2_CONFIG_PHASE_GEN2_CF_WAKEUP_REG	CF_WAKEUP	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
820	BUCB_PH2	0X5331	html	BUCB_PH2_CONFIG_PHASE_GEN2_CONFIG_PH_DOMAIN_CTRL_REG	AUTO_ECO_PFM_IN_ISO	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
821	BUCB_PH2	0X5340	html	BUCB_PH2_CONFIG_PHASE_B_PWM_OCL_STARTUP_REG	PWM_OCL_STARTUP	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X46	
822	BUCB_PH2	0X5341	html	BUCB_PH2_CONFIG_PHASE_B_PWM_OCL_REG	PWM_OCL	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8C	
823	BUCB_PH2	0X5342	html	BUCB_PH2_CONFIG_PHASE_B_PFM_UCL_STARTUP_REG	PFM_UCL_STARTUP	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1E	
824	BUCB_PH2	0X5343	html	BUCB_PH2_CONFIG_PHASE_B_PFM_UCL_REG	PFM_UCL	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X4B	
825	BUCB_PH2	0X5344	html	BUCB_PH2_CONFIG_PHASE_B_PFM_LCL_STARTUP_REG	PFM_LCL_STARTUP	4	0	3:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X3	
826	BUCB_PH2	0X5345	html	BUCB_PH2_CONFIG_PHASE_B_PFM_LCL_REG	PFM_LCL	4	0	3:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
827	BUCB_PH2	0X5347	html	BUCB_PH2_CONFIG_PHASE_B_LCL_4_STARTUP_REG	LCL4_STARTUP	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XC	
828	BUCB_PH2	0X5348	html	BUCB_PH2_CONFIG_PHASE_B_LCL_3_4_REG	LCL3	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
829	BUCB_PH2	0X5348	html	BUCB_PH2_CONFIG_PHASE_B_LCL_3_4_REG	LCL4	6	2	7:2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XC	
830	BUCB_PH2	0X5349	html	BUCB_PH2_CONFIG_PHASE_B_MINUCL_REG	MINUCL	7	0	6:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XA	
831	BUCB_PH2	0X534A	html	BUCB_PH2_CONFIG_PHASE_B_ITRACK_SAT_REG	ITRACK_SAT	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XC8	
832	BUCB_PH2	0X534B	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_A_REG	CONFIG_ISENSE_A	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XEE	
833	BUCB_PH2	0X534C	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_B_REG	CONFIG_ISENSE_B	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X80	
834	BUCB_PH2	0X534D	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_C_REG	CONFIG_ISENSE_C	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
835	BUCB_PH2	0X534E	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_D_REG	CONFIG_ISENSE_D	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
836	BUCB_PH2	0X534F	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_E_REG	CONFIG_ISENSE_E	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
837	BUCB_PH2	0X5350	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_F_REG	CONFIG_ISENSE_F	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
838	BUCB_PH2	0X5351	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_G_REG	CONFIG_ISENSE_G	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
839	BUCB_PH2	0X5352	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_H_REG	CONFIG_ISENSE_H	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
840	BUCB_PH2	0X5355	html	BUCB_PH2_CONFIG_PHASE_B_CONFIG_ISENSE_K_REG	CONFIG_ISENSE_K	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
841	BUCB_PH2	0X5356	html	BUCB_PH2_CONFIG_PHASE_B_HS_ROW_EN_REG	HS_ROW_EN	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XFF	
842	BUCB_PH2	0X5357	html	BUCB_PH2_CONFIG_PHASE_B_LS_ROW_EN_REG	LS_ROW_EN	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XFF	
843	BUCB_PH2	0X5358	html	BUCB_PH2_CONFIG_PHASE_B_PGATE_STR_REG	PGATE_PD_STR	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X7	
844	BUCB_PH2	0X5358	html	BUCB_PH2_CONFIG_PHASE_B_PGATE_STR_REG	PGATE_PU_STR	3	3	5:3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X6	
845	BUCB_PH2	0X5358	html	BUCB_PH2_CONFIG_PHASE_B_PGATE_STR_REG	HS_PRE_HIZ	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
